Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN108838,2415.99,2025-05-03,Settled
TXN108839,4768.57,2025-03-16,Settled
TXN108840,585.41,2025-01-30,Settled
TXN108841,2062.80,2025-05-20,Settled
TXN108842,4420.46,2025-05-23,Settled
TXN108843,1962.25,2025-05-22,Settled
TXN108844,2151.97,2025-05-16,Settled
TXN108845,3357.96,2025-04-22,Settled
TXN108846,3344.54,2025-02-17,Failed
TXN108847,163.36,2025-05-21,Settled
TXN108848,2305.70,2025-01-28,Settled
TXN108849,1700.88,2025-03-25,Settled
TXN108850,3157.09,2025-02-18,Settled
TXN108851,2800.73,2025-01-26,Settled
TXN108852,3271.77,2025-02-10,Failed
TXN108853,3286.15,2025-04-14,Settled
TXN108854,1311.62,2025-06-17,Settled
TXN108856,1882.90,2025-05-06,Settled
TXN108857,1236.23,2025-01-23,Settled
TXN108858,3429.90,2025-01-15,Settled
TXN108859,3034.19,2025-01-01,Failed
TXN108860,1121.12,2025-02-18,Settled
TXN108861,4426.32,2025-05-05,Settled
TXN108862,2330.28,2025-03-07,"In Progress"
TXN108863,678.91,2025-02-19,Settled
TXN108864,1104.18,2025-03-18,Settled
TXN108865,2722.26,2025-01-14,Settled
TXN108866,1725.20,2025-01-26,Settled
TXN108867,4263.55,2025-05-11,Settled
TXN108868,2498.94,2025-05-26,Settled
TXN108869,4580.71,2025-01-31,Settled
TXN108870,554.04,2025-02-03,Settled
TXN108871,3359.54,2025-02-11,Settled
TXN108872,4434.64,2025-03-10,Settled
TXN108873,1500.01,2025-02-01,Settled
TXN108874,721.65,2025-05-07,Settled
TXN108875,2310.39,2025-01-27,Settled
TXN108876,4808.60,2025-05-11,Settled
TXN108877,3185.64,2025-01-01,Settled
TXN108878,3237.69,2025-04-30,Settled
TXN108879,3373.93,2025-03-09,Settled
TXN108880,246.82,2025-02-27,Settled
TXN108881,2255.97,2025-03-28,Settled
TXN108882,433.98,2025-03-09,Settled
TXN108883,1613.50,2025-05-28,Settled
TXN108884,4116.92,2025-05-20,Settled
TXN108885,3298.54,2025-03-05,Settled
TXN108886,4978.08,2025-04-05,Settled
TXN108887,902.16,2025-03-14,Settled
TXN108888,2015.42,2025-06-11,Settled
TXN108889,4057.72,2025-06-17,Settled
TXN108890,1117.67,2025-06-23,Settled
TXN108891,810.92,2025-06-07,Settled
TXN108892,2166.68,2025-06-24,Settled
TXN108893,1949.45,2025-05-03,Settled
TXN108894,4902.02,2025-06-23,Settled
TXN108895,2308.45,2025-05-30,Settled
TXN108896,4311.68,2025-01-07,Settled
TXN108897,4445.43,2025-02-05,Settled
TXN108898,831.46,2025-01-09,Settled
TXN108899,3590.76,2025-02-12,Settled
TXN108900,1424.16,2025-05-12,Settled
TXN108901,529.09,2025-02-07,Settled
TXN108902,4333.18,2025-06-05,Settled
TXN108903,1497.54,2025-03-23,Settled
TXN108904,1759.56,2025-01-02,Settled
TXN108905,1653.75,2025-01-11,Settled
TXN108906,1041.46,2025-06-07,Settled
TXN108907,2200.79,2025-06-21,Settled
TXN108908,2170.05,2025-04-01,Settled
TXN108909,2073.32,2025-04-22,Settled
TXN108910,4585.67,2025-01-15,Failed
TXN108911,1731.77,2025-06-17,Settled
TXN108912,200.38,2025-05-09,Settled
TXN108913,933.26,2025-06-29,Settled
TXN108914,3621.41,2025-06-05,Settled
TXN108915,2974.75,2025-03-13,Settled
TXN108916,4761.09,2025-05-30,Settled
TXN108917,3487.45,2025-01-25,Settled
TXN108918,1011.50,2025-01-09,Settled
TXN108919,647.19,2025-05-16,Settled
TXN108920,2627.76,2025-06-20,Settled
TXN108921,3343.05,2025-01-22,Settled
TXN108922,869.90,2025-02-26,Settled
TXN108923,3028.38,2025-01-02,Settled
TXN108924,4331.89,2025-05-05,Settled
TXN108925,3651.47,2025-05-01,Settled
TXN108926,3337.75,2025-04-09,Settled
TXN108927,3957.19,2025-01-11,Settled
TXN108928,565.21,2025-03-28,Settled
TXN108929,1058.97,2025-04-17,Settled
TXN108930,238.59,2025-01-19,Settled
TXN108931,767.64,2025-02-20,Settled
TXN108932,4570.25,2025-06-19,Settled
TXN108933,1149.62,2025-06-01,Settled
TXN108934,3327.38,2025-01-10,"In Progress"
TXN108935,3473.26,2025-06-22,Settled
TXN108936,3244.36,2025-05-26,Failed
TXN108937,2791.91,2025-04-19,Settled
TXN108938,2456.35,2025-03-24,Settled
TXN108939,2128.61,2025-03-29,Settled
TXN108940,4588.65,2025-01-25,Settled
TXN108941,97.10,2025-02-09,Settled
TXN108942,314.77,2025-03-04,Settled
TXN108943,2487.94,2025-05-17,Settled
TXN108944,1686.02,2025-02-04,"In Progress"
TXN108945,2070.74,2025-06-05,Settled
TXN108946,4989.35,2025-05-21,Settled
TXN108947,3886.92,2025-04-15,Settled
TXN108948,4393.17,2025-03-28,Settled
TXN108949,1874.44,2025-03-31,Settled
TXN108950,1235.82,2025-01-21,Settled
TXN108951,3851.55,2025-02-25,"In Progress"
TXN108952,4047.50,2025-05-17,Settled
TXN108953,2737.33,2025-04-28,Settled
TXN108954,4484.91,2025-02-15,Settled
TXN108955,4838.26,2025-05-02,Settled
TXN108956,2381.55,2025-05-29,Settled
TXN108957,1152.20,2025-04-21,Settled
TXN108958,2609.71,2025-03-28,Settled
TXN108959,4948.19,2025-02-10,Settled
TXN108960,1499.99,2025-03-11,Settled
TXN108961,3107.12,2025-03-04,Settled
TXN108962,3485.22,2025-01-29,Settled
TXN108963,1108.95,2025-03-06,Settled
TXN108964,2962.87,2025-05-17,Settled
TXN108965,1606.81,2025-04-29,Settled
TXN108966,4278.34,2025-05-17,"In Progress"
TXN108967,3588.03,2025-01-24,Settled
TXN108968,4140.02,2025-01-26,Settled
TXN108969,1038.43,2025-01-16,Settled
TXN108970,221.14,2025-01-17,Settled
TXN108971,4260.10,2025-02-03,Settled
TXN108972,1964.43,2025-01-19,Settled
TXN108973,939.63,2025-05-16,Settled
TXN108974,504.88,2025-06-26,Settled
TXN108975,2606.68,2025-05-31,Settled
TXN108976,793.13,2025-01-16,Settled
TXN108977,2855.13,2025-05-22,Settled
TXN108978,3650.17,2025-03-23,Settled
TXN108979,2698.54,2025-04-23,Settled
TXN108980,4523.31,2025-03-30,Settled
TXN108981,820.07,2025-03-02,Settled
TXN108982,2495.07,2025-02-24,Settled
TXN108983,857.79,2025-03-21,Settled
TXN108984,4385.71,2025-02-13,Settled
TXN108985,4664.58,2025-06-28,Settled
TXN108986,2029.98,2025-01-25,Settled
TXN108987,1563.45,2025-01-25,"In Progress"
TXN108988,1432.61,2025-03-01,Settled
TXN108989,4305.65,2025-01-25,Settled
TXN108990,3428.09,2025-02-21,Settled
TXN108991,4408.94,2025-04-10,Settled
TXN108992,631.71,2025-05-01,Settled
TXN108993,2406.34,2025-04-14,Settled
TXN108994,3397.09,2025-03-21,Settled
TXN108995,4490.60,2025-05-14,Settled
TXN108996,1941.00,2025-06-15,Settled
TXN108997,1599.80,2025-01-14,Settled
TXN108998,4569.18,2025-04-18,Settled
TXN108999,285.29,2025-04-02,Settled
TXN109000,2424.00,2025-01-06,Settled
TXN109001,2320.20,2025-06-14,Settled
TXN109002,772.98,2025-03-15,Settled
TXN109004,3626.87,2025-05-15,Settled
TXN109005,1866.00,2025-03-16,Settled
TXN109006,1582.82,2025-01-12,Settled
TXN109007,3920.38,2025-01-09,Settled
TXN109008,4944.14,2025-06-24,Settled
TXN109009,3907.79,2025-05-13,Settled
TXN109010,4239.40,2025-06-03,Settled
TXN109011,4700.53,2025-04-16,Settled
TXN109012,4018.77,2025-02-16,Settled
TXN109013,4902.75,2025-02-09,Settled
TXN109014,3749.06,2025-03-13,Settled
TXN109015,3324.54,2025-01-01,Settled
TXN109016,3482.08,2025-06-19,"In Progress"
TXN109018,3430.89,2025-02-01,Settled
TXN109019,3817.97,2025-02-27,Settled
TXN109020,1119.25,2025-02-01,Settled
TXN109021,4567.62,2025-02-15,Failed
TXN109022,2263.71,2025-03-10,Failed
TXN109023,847.28,2025-05-07,Settled
TXN109024,4008.95,2025-05-29,Settled
TXN109025,1814.15,2025-04-01,Settled
TXN109026,961.39,2025-05-22,Settled
TXN109027,1318.44,2025-06-18,Settled
TXN109028,223.00,2025-02-26,Settled
TXN109029,498.58,2025-02-17,Settled
TXN109030,2983.49,2025-04-28,"In Progress"
TXN109031,4337.78,2025-03-30,Settled
TXN109032,2270.23,2025-02-19,Settled
TXN109033,3148.99,2025-01-24,Settled
TXN109034,4058.18,2025-04-01,Settled
TXN109035,1816.01,2025-06-05,Settled
TXN109036,3288.85,2025-01-21,Settled
TXN109037,1784.64,2025-06-14,Settled
TXN109038,3231.44,2025-01-16,Settled
TXN109039,1127.16,2025-03-11,Settled
TXN109040,4890.31,2025-05-29,Settled
TXN109041,427.08,2025-05-05,Settled
TXN109042,2550.90,2025-01-02,Settled
TXN109043,1467.17,2025-01-16,Settled
TXN109044,3024.15,2025-01-15,Settled
TXN109045,2170.12,2025-05-05,Settled
TXN109046,1567.99,2025-01-16,Settled
TXN109047,1287.69,2025-03-09,Settled
TXN109048,953.37,2025-03-26,Settled
TXN109049,3925.25,2025-01-27,Settled
TXN109050,1149.89,2025-01-24,Settled
TXN109051,3878.95,2025-06-11,Settled
TXN109052,2450.94,2025-06-15,Failed
TXN109053,407.53,2025-06-20,Settled
TXN109054,868.94,2025-01-21,Failed
TXN109055,4469.88,2025-06-07,Settled
TXN109056,3033.94,2025-02-10,Failed
TXN109057,962.45,2025-01-06,Settled
TXN109058,3533.64,2025-06-14,Settled
TXN109059,4125.15,2025-01-15,Settled
TXN109060,1686.73,2025-01-18,Settled
TXN109061,2805.15,2025-01-10,Settled
TXN109062,1502.58,2025-03-08,Settled
TXN109063,446.31,2025-04-01,Settled
TXN109064,2027.57,2025-03-29,Settled
TXN109065,3769.59,2025-03-03,Settled
TXN109066,2320.47,2025-05-19,Settled
TXN109067,2096.58,2025-04-04,Settled
TXN109068,1861.74,2025-05-09,Settled
TXN109069,2321.64,2025-03-13,Settled
TXN109070,1625.23,2025-03-16,Settled
TXN109071,3080.31,2025-02-04,Settled
TXN109072,364.65,2025-01-15,Settled
TXN109073,4046.57,2025-04-22,Settled
TXN109074,907.18,2025-01-09,Settled
TXN109075,3185.55,2025-06-21,Settled
TXN109076,2276.92,2025-06-17,Settled
TXN109077,3878.79,2025-01-14,"In Progress"
TXN109078,4139.39,2025-02-25,Settled
TXN109079,1060.79,2025-01-06,Settled
TXN109080,3402.04,2025-01-19,Settled
TXN109081,990.04,2025-05-24,Settled
TXN109082,663.79,2025-01-29,Settled
TXN109083,4654.97,2025-02-18,Settled
TXN109084,863.73,2025-04-07,Settled
TXN109085,1179.25,2025-04-06,Settled
TXN109086,695.10,2025-05-09,Settled
TXN109087,2377.94,2025-05-02,Settled
TXN109088,4602.06,2025-05-10,"In Progress"
TXN109089,1357.08,2025-02-15,Settled
TXN109090,2732.17,2025-04-14,Settled
TXN109091,2086.72,2025-06-15,Settled
TXN109093,2882.16,2025-05-04,"In Progress"
TXN109094,2816.52,2025-06-04,Settled
TXN109095,1828.86,2025-03-23,Settled
TXN109096,4260.29,2025-02-09,Settled
TXN109097,313.20,2025-01-04,Settled
TXN109098,471.93,2025-01-16,Settled
TXN109099,4954.37,2025-04-29,Settled
TXN109100,3751.03,2025-03-05,Settled
TXN109101,4029.45,2025-02-09,Settled
TXN109102,3033.37,2025-02-01,Settled
TXN109103,2128.31,2025-03-27,Settled
TXN109104,3164.67,2025-01-31,Settled
TXN109105,508.29,2025-03-20,Settled
TXN109106,3800.96,2025-06-20,Settled
TXN109107,2726.68,2025-01-24,"In Progress"
TXN109108,4785.82,2025-01-03,Failed
TXN109109,3205.50,2025-03-08,Settled
TXN109110,800.88,2025-03-07,"In Progress"
TXN109111,2413.87,2025-04-14,Settled
TXN109112,336.22,2025-04-05,Settled
TXN109113,3739.88,2025-06-04,"In Progress"
TXN109114,2534.07,2025-04-15,Settled
TXN109115,1852.12,2025-03-22,Settled
TXN109116,4844.32,2025-03-15,"In Progress"
TXN109117,4741.61,2025-05-08,Settled
TXN109118,4766.52,2025-04-12,Settled
TXN109119,1143.80,2025-03-30,Settled
TXN109120,3656.42,2025-05-19,Settled
TXN109121,4729.64,2025-05-03,Settled
TXN109122,2875.81,2025-06-14,Settled
TXN109123,1110.09,2025-04-03,Failed
TXN109124,4098.17,2025-05-19,Settled
TXN109125,4405.60,2025-06-12,Settled
TXN109126,3531.02,2025-06-27,Settled
TXN109127,1503.09,2025-06-08,Settled
TXN109128,993.93,2025-04-02,"In Progress"
TXN109129,3140.14,2025-03-18,Settled
TXN109130,2482.21,2025-02-02,Settled
TXN109131,3360.47,2025-01-14,Settled
TXN109132,602.91,2025-02-05,Settled
TXN109133,722.77,2025-04-05,"In Progress"
TXN109134,1846.30,2025-05-08,Settled
TXN109135,1330.86,2025-05-11,Settled
TXN109136,3115.73,2025-06-20,Settled
TXN109137,1869.33,2025-04-05,"In Progress"
TXN109138,3435.66,2025-02-25,Settled
TXN109139,3855.55,2025-06-05,Settled
TXN109140,976.48,2025-06-11,Settled
TXN109141,4603.13,2025-06-09,Settled
TXN109142,3946.44,2025-03-01,Settled
TXN109143,3152.56,2025-05-24,Settled
TXN109144,4549.20,2025-04-14,Settled
TXN109145,1366.05,2025-03-24,Settled
TXN109146,2137.48,2025-04-11,Settled
TXN109147,474.65,2025-01-28,Settled
TXN109148,2308.10,2025-06-09,Settled
TXN109149,2556.68,2025-02-02,Settled
TXN109150,3099.53,2025-06-12,Settled
TXN109151,366.99,2025-03-30,Settled
TXN109152,210.71,2025-06-03,Settled
TXN109153,2157.68,2025-02-07,Settled
TXN109154,986.21,2025-01-27,Settled
TXN109155,3806.00,2025-03-23,Settled
TXN109156,3360.24,2025-01-26,Settled
TXN109157,1662.84,2025-03-03,Settled
TXN109158,276.63,2025-05-15,Settled
TXN109159,953.10,2025-06-28,Failed
TXN109160,3473.81,2025-01-17,Settled
TXN109161,4951.32,2025-01-10,Settled
TXN109162,1665.98,2025-01-10,Settled
TXN109163,4019.88,2025-03-11,"In Progress"
TXN109164,4342.13,2025-02-05,Settled
TXN109166,4585.30,2025-02-06,Settled
TXN109167,2357.70,2025-04-17,Settled
TXN109168,4823.00,2025-05-02,Settled
TXN109169,2715.85,2025-06-02,Settled
TXN109170,1213.96,2025-01-25,Settled
TXN109171,4874.61,2025-01-01,Settled
TXN109172,1254.36,2025-02-24,Settled
TXN109173,4418.27,2025-02-23,Settled
TXN109174,906.99,2025-06-28,Settled
TXN109175,3390.10,2025-06-24,Settled
TXN109176,2085.89,2025-02-04,Settled
TXN109177,4861.49,2025-06-14,"In Progress"
TXN109178,964.62,2025-01-11,Settled
TXN109179,2073.53,2025-04-04,Settled
TXN109180,3216.89,2025-05-09,Settled
TXN109181,4889.22,2025-02-27,Settled
TXN109182,1554.12,2025-04-03,Settled
TXN109183,2014.51,2025-06-06,Settled
TXN109184,2335.87,2025-05-17,Settled
TXN109185,1300.87,2025-03-24,Failed
TXN109186,4095.91,2025-05-30,Settled
TXN109187,505.38,2025-01-16,Settled
TXN109188,3538.71,2025-05-04,Settled
TXN109189,2692.95,2025-03-27,Settled
TXN109190,1247.54,2025-05-04,Settled
TXN109191,2489.51,2025-02-21,Settled
TXN109192,4207.02,2025-04-10,Settled
TXN109193,2254.94,2025-04-17,Settled
TXN109194,653.39,2025-02-14,Settled
TXN109195,251.97,2025-05-28,Settled
TXN109196,3900.09,2025-01-20,Failed
TXN109197,1685.64,2025-04-01,Settled
TXN109198,4659.66,2025-01-16,Settled
TXN109199,3104.88,2025-04-13,Settled
TXN109200,2209.61,2025-02-07,Failed
TXN109201,2844.10,2025-06-13,Settled
TXN109202,2312.81,2025-04-05,Settled
TXN109203,4533.76,2025-06-18,Failed
TXN109204,2317.21,2025-04-16,Settled
TXN109205,565.12,2025-03-16,Settled
TXN109206,3005.59,2025-02-02,Settled
TXN109207,3133.76,2025-06-22,Settled
TXN109208,3838.38,2025-03-02,Settled
TXN109209,4669.76,2025-05-06,Settled
TXN109210,2243.25,2025-05-15,Settled
TXN109211,1792.78,2025-02-27,Settled
TXN109212,2479.32,2025-01-04,Settled
TXN109213,4505.98,2025-03-05,Settled
TXN109214,4900.91,2025-05-21,Settled
TXN109215,4857.61,2025-02-22,Settled
TXN109216,1186.99,2025-01-21,Settled
TXN109217,2509.63,2025-02-23,Settled
TXN109218,1334.40,2025-06-28,Settled
TXN109219,1871.51,2025-04-25,Settled
TXN109220,206.84,2025-02-08,Settled
TXN109221,844.98,2025-01-25,Failed
TXN109222,2015.53,2025-03-01,Settled
TXN109223,1855.29,2025-02-03,Settled
TXN109224,1430.22,2025-06-23,Settled
TXN109225,1190.03,2025-05-31,Failed
TXN109226,3757.33,2025-01-29,Settled
TXN109227,1508.02,2025-06-02,Settled
TXN109228,3547.39,2025-01-25,Settled
TXN109229,1874.69,2025-04-22,Settled
TXN109230,4019.80,2025-05-21,Settled
TXN109231,877.81,2025-05-15,"In Progress"
TXN109232,830.14,2025-01-20,Settled
TXN109233,3414.38,2025-05-14,Settled
TXN109234,4578.83,2025-05-15,Settled
TXN109235,757.78,2025-03-08,Settled
TXN109236,414.84,2025-04-07,Failed
TXN109237,4676.45,2025-03-22,"In Progress"
TXN109238,630.77,2025-04-09,Settled
TXN109239,1289.32,2025-04-13,Settled
TXN109240,4651.00,2025-02-11,Settled
TXN109241,4024.44,2025-05-13,Settled
TXN109242,1746.65,2025-02-20,Settled
TXN109243,4774.91,2025-02-04,Settled
TXN109244,2861.84,2025-02-26,Settled
TXN109245,407.63,2025-02-28,Settled
TXN109246,3530.18,2025-02-18,Settled
TXN109247,2709.52,2025-04-12,Settled
TXN109248,2884.31,2025-02-07,Settled
TXN109249,4970.82,2025-01-21,Settled
TXN109250,804.95,2025-06-13,Settled
TXN109251,3301.14,2025-04-09,Settled
TXN109252,2320.77,2025-01-20,Settled
TXN109254,3483.05,2025-06-22,Settled
TXN109255,3357.65,2025-05-03,Settled
TXN109256,4289.65,2025-06-23,Settled
TXN109257,4400.40,2025-01-14,Settled
TXN109258,2831.01,2025-05-27,Settled
TXN109259,1661.58,2025-03-11,"In Progress"
TXN109260,2671.42,2025-05-02,Settled
TXN109261,1828.31,2025-05-07,Settled
TXN109262,1422.91,2025-06-28,Settled
TXN109263,2780.30,2025-04-20,Settled
TXN109264,3306.77,2025-01-03,Settled
TXN109265,2973.33,2025-01-03,Settled
TXN109266,4774.38,2025-06-28,Settled
TXN109267,1528.25,2025-02-03,Settled
TXN109268,1893.09,2025-01-03,Settled
TXN109269,3354.83,2025-01-21,Settled
TXN109270,3021.78,2025-03-26,Settled
TXN109271,59.22,2025-01-03,Settled
TXN109272,1595.81,2025-06-14,Settled
TXN109273,1306.12,2025-01-17,Settled
TXN109274,4207.58,2025-05-30,Settled
TXN109275,4337.93,2025-01-10,Settled
TXN109276,1455.27,2025-02-13,Settled
TXN109277,555.25,2025-02-20,Settled
TXN109278,1065.75,2025-05-16,Settled
TXN109279,924.01,2025-06-19,Settled
TXN109280,1225.31,2025-04-24,Settled
TXN109281,1211.49,2025-01-14,Settled
TXN109282,2475.17,2025-05-25,Settled
TXN109283,1632.22,2025-01-17,Settled
TXN109284,2821.12,2025-04-04,Settled
TXN109285,1753.47,2025-06-21,Settled
TXN109286,4082.65,2025-01-13,Settled
TXN109287,4756.42,2025-01-06,Settled
TXN109288,2049.40,2025-01-26,Settled
TXN109289,265.90,2025-05-01,Settled
TXN109290,1217.13,2025-06-07,Settled
TXN109291,554.20,2025-05-04,Settled
TXN109292,1756.58,2025-02-19,Settled
TXN109293,3243.32,2025-01-23,Settled
TXN109294,2618.59,2025-04-22,Settled
TXN109295,1252.23,2025-01-11,Failed
TXN109296,3847.93,2025-01-17,Settled
TXN109297,700.83,2025-04-15,Settled
TXN109298,1179.57,2025-01-20,Settled
TXN109299,3396.43,2025-01-30,Settled
TXN109300,1026.31,2025-03-24,Settled
TXN109302,4885.86,2025-01-31,Failed
TXN109303,4165.20,2025-03-09,Settled
TXN109304,842.05,2025-03-13,Settled
TXN109305,2626.47,2025-01-12,Settled
TXN109306,2140.49,2025-05-24,Settled
TXN109307,4958.76,2025-03-01,Settled
TXN109308,4823.78,2025-05-17,Settled
TXN109309,679.20,2025-06-27,Settled
TXN109310,4548.22,2025-01-09,Failed
TXN109311,1007.42,2025-03-27,Settled
TXN109313,1799.37,2025-04-02,Settled
TXN109314,1462.69,2025-06-29,Settled
TXN109315,4273.56,2025-03-18,Settled
TXN109316,1683.17,2025-06-23,Settled
TXN109317,4092.86,2025-03-06,Settled
TXN109318,4972.17,2025-02-04,Settled
TXN109319,4211.77,2025-04-16,Settled
TXN109320,1763.41,2025-01-24,Settled
TXN109321,3570.70,2025-04-01,Settled
TXN109322,2692.92,2025-01-27,Settled
TXN109323,3943.26,2025-02-06,Settled
TXN109324,807.83,2025-06-04,Settled
TXN109325,3208.77,2025-03-05,Settled
TXN109326,3879.65,2025-06-11,Settled
TXN109327,3818.10,2025-01-21,Settled
TXN109328,4819.79,2025-06-12,Settled
TXN109329,339.14,2025-01-17,Settled
TXN109330,1761.61,2025-03-28,Settled
TXN109331,2408.94,2025-03-21,Settled
TXN109332,1583.33,2025-06-08,Settled
TXN109333,1583.46,2025-06-21,Settled
TXN109334,921.84,2025-01-12,Settled
TXN109335,4074.11,2025-01-24,Settled
TXN109336,4544.94,2025-04-25,"In Progress"
TXN109337,457.52,2025-04-16,Settled
TXN109338,816.75,2025-01-12,Settled
TXN109339,1180.84,2025-04-18,Settled
TXN109340,2569.49,2025-01-22,Settled
TXN109341,3966.30,2025-03-30,Settled
TXN109343,3202.22,2025-02-25,Settled
TXN109344,789.21,2025-05-23,Settled
TXN109345,4902.93,2025-04-15,Settled
TXN109346,4498.93,2025-03-24,Settled
TXN109347,4750.44,2025-03-21,Settled
TXN109348,575.51,2025-06-07,"In Progress"
TXN109349,2465.78,2025-03-14,Settled
TXN109350,867.97,2025-06-10,Failed
TXN109351,3021.76,2025-02-17,Settled
TXN109352,1202.06,2025-04-18,Settled
TXN109353,3864.62,2025-05-01,"In Progress"
TXN109354,3237.81,2025-06-16,Settled
TXN109355,2879.44,2025-04-12,Settled
TXN109356,4134.87,2025-06-18,Settled
TXN109357,2526.35,2025-02-15,Settled
TXN109358,1385.77,2025-01-16,Settled
TXN109359,3122.49,2025-02-20,Settled
TXN109360,4787.46,2025-05-15,Settled
TXN109361,3025.74,2025-03-20,Settled
TXN109362,3166.62,2025-06-24,Settled
TXN109363,4677.02,2025-05-01,Settled
TXN109364,2600.61,2025-06-14,Settled
TXN109365,4981.97,2025-06-24,Settled
TXN109366,840.33,2025-06-05,Settled
TXN109367,2708.35,2025-06-21,Settled
TXN109368,1103.86,2025-06-19,Settled
TXN109369,2293.97,2025-05-06,Settled
TXN109370,894.34,2025-02-16,Settled
TXN109371,1151.52,2025-03-25,Settled
TXN109372,1093.46,2025-02-13,"In Progress"
TXN109373,1634.16,2025-05-12,Settled
TXN109375,4056.24,2025-04-18,"In Progress"
TXN109376,1142.34,2025-05-04,Settled
TXN109377,2112.02,2025-05-25,Settled
TXN109378,129.48,2025-04-08,Settled
TXN109379,569.16,2025-01-10,Failed
TXN109380,4486.55,2025-06-07,Settled
TXN109381,4193.94,2025-04-03,Settled
TXN109382,4212.57,2025-06-28,Settled
TXN109383,2086.20,2025-04-26,Settled
TXN109384,750.58,2025-03-11,Settled
TXN109385,584.08,2025-05-28,Settled
TXN109386,3047.73,2025-01-23,Settled
TXN109387,4149.56,2025-02-28,Settled
TXN109388,4505.57,2025-03-09,Settled
TXN109389,1479.22,2025-05-19,Settled
TXN109390,1639.08,2025-03-25,Settled
TXN109391,549.34,2025-04-22,Settled
TXN109392,3883.33,2025-03-16,Settled
TXN109393,1414.67,2025-01-20,Settled
TXN109394,2430.60,2025-02-02,Settled
TXN109395,4648.04,2025-01-02,Settled
TXN109396,3773.47,2025-06-16,Settled
TXN109397,311.05,2025-01-13,Settled
TXN109398,90.37,2025-01-13,Settled
TXN109399,3947.67,2025-01-05,Settled
TXN109400,2784.88,2025-06-11,"In Progress"
TXN109401,3615.66,2025-06-15,Settled
TXN109402,826.24,2025-02-21,Settled
TXN109403,4366.64,2025-03-01,Settled
TXN109404,3877.96,2025-04-02,Settled
TXN109405,4459.65,2025-05-11,Settled
TXN109406,1738.43,2025-05-31,Settled
TXN109407,1435.26,2025-06-18,Settled
TXN109408,801.07,2025-02-18,Settled
TXN109409,4653.94,2025-02-24,Settled
TXN109410,925.30,2025-04-02,Settled
TXN109411,640.62,2025-04-24,Settled
TXN109412,1003.76,2025-03-20,Settled
TXN109413,3868.34,2025-04-08,Settled
TXN109414,4453.17,2025-03-26,Settled
TXN109415,4064.02,2025-06-17,Settled
TXN109416,2838.03,2025-03-14,Settled
TXN109417,4969.73,2025-05-26,Settled
TXN109418,390.83,2025-02-25,Settled
TXN109419,4342.60,2025-04-14,Settled
TXN109420,2167.18,2025-06-12,Settled
TXN109421,2302.86,2025-04-18,Settled
TXN109422,681.59,2025-05-18,Settled
TXN109423,215.49,2025-05-02,Settled
TXN109424,1617.31,2025-01-07,Failed
TXN109425,915.52,2025-03-28,Settled
TXN109426,2442.53,2025-06-17,Settled
TXN109427,779.29,2025-02-25,Settled
TXN109428,732.74,2025-03-18,Settled
TXN109429,4391.05,2025-05-09,Settled
TXN109430,4610.41,2025-05-02,Settled
TXN109431,4822.87,2025-05-25,Settled
TXN109432,3418.49,2025-01-22,Settled
TXN109433,3866.53,2025-05-07,Settled
TXN109434,4187.13,2025-04-28,Settled
TXN109435,3311.66,2025-01-23,Settled
TXN109436,1684.70,2025-02-13,Settled
TXN109437,824.12,2025-05-07,Settled
TXN109438,1224.50,2025-01-21,Settled
TXN109439,4210.05,2025-05-05,Settled
TXN109440,3495.68,2025-03-24,Settled
TXN109441,2306.19,2025-02-24,Settled
TXN109442,195.56,2025-02-19,"In Progress"
TXN109443,1367.71,2025-01-18,Settled
TXN109444,3658.04,2025-04-09,Settled
TXN109445,2586.32,2025-04-12,Settled
TXN109446,2205.89,2025-01-27,Settled
TXN109447,1602.71,2025-04-27,Settled
TXN109448,3054.31,2025-06-12,Settled
TXN109449,4833.61,2025-06-10,Settled
TXN109450,4510.56,2025-01-25,Settled
TXN109451,200.96,2025-03-25,Settled
TXN109452,2430.72,2025-05-08,Settled
TXN109453,1680.87,2025-03-28,Settled
TXN109454,2577.49,2025-03-01,Settled
TXN109455,3050.76,2025-01-20,Settled
TXN109456,1040.14,2025-05-29,Settled
TXN109457,3918.76,2025-02-07,Settled
TXN109458,2401.59,2025-02-25,Settled
TXN109459,4960.43,2025-05-03,Settled
TXN109460,174.38,2025-03-27,Settled
TXN109461,989.11,2025-06-11,Settled
TXN109462,3463.67,2025-01-10,Settled
TXN109463,3491.14,2025-02-19,Settled
TXN109464,2931.83,2025-05-25,"In Progress"
TXN109465,4861.20,2025-03-24,Settled
TXN109466,2105.81,2025-03-10,Settled
TXN109467,2114.33,2025-06-11,Settled
TXN109468,4556.86,2025-02-16,Settled
TXN109469,2715.29,2025-06-10,Settled
TXN109470,1800.95,2025-01-15,Settled
TXN109471,3608.74,2025-02-27,Settled
TXN109472,3117.37,2025-05-10,Settled
TXN109473,1566.73,2025-02-25,Settled
TXN109474,1524.75,2025-06-13,Settled
TXN109475,2008.28,2025-03-27,Settled
TXN109476,404.52,2025-05-14,Failed
TXN109477,4715.95,2025-06-04,Settled
TXN109478,955.95,2025-04-12,Settled
TXN109479,1009.43,2025-01-29,"In Progress"
TXN109480,3252.84,2025-03-21,Settled
TXN109481,3635.02,2025-05-08,Settled
TXN109482,3697.34,2025-04-09,Settled
