Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN116412,1693.88,2025-01-06,Settled
TXN116413,4330.75,2025-05-30,Settled
TXN116414,4572.32,2025-03-28,Settled
TXN116415,2784.67,2025-05-23,Settled
TXN116416,838.22,2025-05-15,Settled
TXN116417,3863.12,2025-01-04,Settled
TXN116418,1630.75,2025-02-14,Settled
TXN116419,2660.04,2025-01-20,Settled
TXN116420,275.66,2025-01-02,Settled
TXN116421,2525.45,2025-01-03,Settled
TXN116422,1932.31,2025-02-25,Settled
TXN116423,3446.02,2025-02-17,Settled
TXN116424,251.88,2025-03-21,Settled
TXN116425,3143.48,2025-06-28,Settled
TXN116426,3871.18,2025-01-12,Settled
TXN116427,113.25,2025-06-03,Settled
TXN116428,3748.1200000000003,2025-06-26,Settled
TXN116429,694.51,2025-02-04,Settled
TXN116430,3505.38,2025-04-24,Settled
TXN116431,2303.62,2025-02-27,Settled
TXN116432,2782.36,2025-05-30,Settled
TXN116433,1719.87,2025-04-04,Settled
TXN116434,1265.06,2025-01-30,Settled
TXN116435,401.68,2025-05-14,Settled
TXN116436,4330.22,2025-03-02,Settled
TXN116437,3071.62,2025-01-30,Failed
TXN116438,4914.86,2025-05-20,Settled
TXN116439,4259.74,2025-06-27,Settled
TXN116441,3009.36,2025-03-24,In Progress
TXN116442,450.67,2025-05-31,Settled
TXN116443,4571.31,2025-02-08,Settled
TXN116444,633.54,2025-06-26,Failed
TXN116445,2609.87,2025-05-16,Settled
TXN116446,4291.44,2025-03-28,Failed
TXN116447,2388.42,2025-02-07,Settled
TXN116448,870.07,2025-05-02,Settled
TXN116449,1897.32,2025-02-03,Settled
TXN116450,4942.52,2025-01-26,Settled
TXN116451,4998.81,2025-01-09,Settled
TXN116452,3568.63,2025-03-08,Settled
TXN116453,4445.56,2025-05-13,Settled
TXN116454,268.82,2025-03-27,Settled
TXN116455,1416.06,2025-04-30,Settled
TXN116456,1876.35,2025-05-24,Settled
TXN116457,109.39,2025-04-09,Settled
TXN116458,1915.96,2025-03-29,Failed
TXN116459,510.51,2025-03-23,Settled
TXN116460,2611.18,2025-05-21,Settled
TXN116461,71.88,2025-04-26,In Progress
TXN116462,1388.73,2025-04-24,Settled
TXN116463,4338.1,2025-04-20,Settled
TXN116464,1104.64,2025-06-11,Settled
TXN116465,370.97,2025-03-31,Settled
TXN116466,1286.17,2025-06-26,Settled
TXN116467,4146.42,2025-02-16,Settled
TXN116468,2956.58,2025-04-23,Settled
TXN116469,2951.07,2025-02-13,Failed
TXN116470,52.84,2025-05-17,Settled
TXN116471,2387.15,2025-04-09,Settled
TXN116472,1364.81,2025-06-10,Failed
TXN116474,3013.5,2025-03-21,Settled
TXN116475,4377.98,2025-03-15,Settled
TXN116476,949.2,2025-05-16,Settled
TXN116477,3852.7,2025-01-09,Settled
TXN116478,292.07,2025-04-02,Failed
TXN116479,1667.31,2025-06-27,Settled
TXN116480,1133.62,2025-04-17,Settled
TXN116481,4538.1,2025-01-04,Settled
TXN116482,931.09,2025-05-01,Settled
TXN116483,2914.23,2025-04-02,Settled
TXN116484,865.68,2025-05-03,Settled
TXN116485,2393.74,2025-06-04,Settled
TXN116486,2096.33,2025-06-23,Settled
TXN116487,254.72,2025-03-01,Settled
TXN116488,4138.04,2025-03-05,Settled
TXN116489,3908.75,2025-02-15,Settled
TXN116490,1425.4,2025-06-16,Settled
TXN116491,3089.28,2025-04-29,Settled
TXN116492,1845.21,2025-04-23,Settled
TXN116493,3857.67,2025-01-12,Settled
TXN116494,3477.8,2025-05-26,Settled
TXN116495,497.81,2025-05-18,Settled
TXN116496,4228.73,2025-01-20,In Progress
TXN116497,938.16,2025-04-10,Settled
TXN116498,911.84,2025-04-23,Settled
TXN116499,3682.05,2025-02-03,Settled
TXN116500,957.09,2025-01-04,Settled
TXN116501,655.86,2025-02-09,Settled
TXN116502,1711.13,2025-02-16,Settled
TXN116503,4201.63,2025-06-04,Settled
TXN116504,925.2,2025-04-10,Settled
TXN116505,1728.41,2025-02-20,Settled
TXN116506,1506.92,2025-02-28,Settled
TXN116507,1812.5,2025-05-20,Settled
TXN116508,3585.65,2025-03-01,Settled
TXN116509,2057.05,2025-06-05,Settled
TXN116510,3809.9,2025-03-29,Settled
TXN116511,3220.0,2025-01-15,Settled
TXN116512,1837.44,2025-06-26,Failed
TXN116514,3532.93,2025-01-03,Settled
TXN116515,2697.04,2025-04-02,Settled
TXN116516,4348.28,2025-01-19,Settled
TXN116517,4669.26,2025-01-25,Settled
TXN116518,3602.65,2025-05-16,Settled
TXN116519,4946.58,2025-04-06,Settled
TXN116520,3002.86,2025-04-13,Settled
TXN116521,247.16,2025-05-16,Settled
TXN116522,2549.02,2025-04-13,Settled
TXN116523,1188.55,2025-06-10,Settled
TXN116524,1701.88,2025-06-13,Settled
TXN116525,2475.85,2025-03-27,Settled
TXN116526,1510.5,2025-03-15,Settled
TXN116527,1582.63,2025-02-09,Settled
TXN116528,2086.1,2025-03-09,Settled
TXN116529,1467.96,2025-04-14,Settled
TXN116530,889.03,2025-06-06,Settled
TXN116531,3839.52,2025-06-02,Settled
TXN116532,2006.3,2025-05-28,Settled
TXN116533,4167.2,2025-01-19,Settled
TXN116534,4419.45,2025-05-20,Settled
TXN116535,3767.27,2025-06-11,Settled
TXN116537,3620.54,2025-03-06,Settled
TXN116538,818.34,2025-06-01,In Progress
TXN116539,3322.52,2025-01-08,Settled
TXN116540,2059.86,2025-05-30,Settled
TXN116541,3295.44,2025-01-20,Settled
TXN116542,3786.21,2025-05-28,Settled
TXN116543,2835.3,2025-06-07,In Progress
TXN116544,3230.27,2025-02-04,Settled
TXN116545,1106.96,2025-04-12,Settled
TXN116546,2983.86,2025-02-20,Settled
TXN116547,2295.35,2025-06-13,Settled
TXN116548,2168.86,2025-02-17,Settled
TXN116549,2081.06,2025-03-02,Settled
TXN116550,1589.07,2025-02-05,Settled
TXN116551,1561.41,2025-02-19,Settled
TXN116552,3513.55,2025-03-21,Settled
TXN116553,2811.11,2025-01-12,Settled
TXN116554,198.26,2025-04-21,Settled
TXN116555,290.2,2025-05-21,Settled
TXN116556,2872.09,2025-01-17,Settled
TXN116557,4239.1,2025-03-29,Settled
TXN116558,267.69,2025-04-02,Settled
TXN116559,2598.36,2025-06-17,Settled
TXN116560,4263.12,2025-01-17,Settled
TXN116561,72.02,2025-06-04,Settled
TXN116562,1415.18,2025-03-03,Settled
TXN116563,4603.61,2025-01-22,Settled
TXN116564,453.27,2025-03-04,Failed
TXN116565,3054.63,2025-01-12,Settled
TXN116566,2561.54,2025-03-12,Settled
TXN116567,800.81,2025-02-27,Settled
TXN116568,260.31,2025-04-25,Settled
TXN116569,2537.81,2025-06-05,Settled
TXN116570,3688.89,2025-03-04,Settled
TXN116571,927.35,2025-06-05,In Progress
TXN116572,3472.03,2025-02-14,Settled
TXN116573,2754.6,2025-02-13,Settled
TXN116574,1821.34,2025-01-10,In Progress
TXN116575,3338.93,2025-01-26,Settled
TXN116576,1000.29,2025-03-13,Settled
TXN116577,2311.81,2025-06-06,Settled
TXN116578,2769.06,2025-06-27,In Progress
TXN116579,2320.54,2025-03-31,Settled
TXN116580,2017.63,2025-06-06,Settled
TXN116581,3717.52,2025-04-01,Settled
TXN116582,3297.7,2025-01-26,Settled
TXN116583,3215.34,2025-03-06,Settled
TXN116584,4464.41,2025-01-18,Settled
TXN116585,4967.83,2025-06-26,Settled
TXN116586,2857.66,2025-05-12,Settled
TXN116587,1773.93,2025-01-15,Settled
TXN116588,3905.43,2025-05-08,Settled
TXN116589,753.39,2025-02-17,In Progress
TXN116590,2588.9,2025-04-28,Settled
TXN116591,2646.32,2025-02-02,Settled
TXN116592,4918.17,2025-01-20,Settled
TXN116593,4955.48,2025-02-27,Settled
TXN116594,4006.11,2025-04-28,Settled
TXN116595,2391.43,2025-04-26,Settled
TXN116596,2758.77,2025-03-18,Settled
TXN116597,1632.72,2025-03-05,Settled
TXN116598,4157.74,2025-03-07,Settled
TXN116599,3745.4,2025-03-08,Settled
TXN116600,3868.56,2025-04-23,Settled
TXN116601,736.45,2025-02-22,Settled
TXN116602,2023.24,2025-02-20,Settled
TXN116603,2709.89,2025-06-13,In Progress
TXN116604,667.06,2025-04-05,Settled
TXN116605,1874.68,2025-05-28,Settled
TXN116606,482.79,2025-06-18,Settled
TXN116607,4796.26,2025-06-10,Settled
TXN116608,3768.75,2025-03-01,Settled
TXN116609,3122.7,2025-03-04,Settled
TXN116610,1064.04,2025-03-24,Settled
TXN116611,1703.93,2025-03-13,Settled
TXN116612,765.2,2025-01-02,Settled
TXN116613,2703.79,2025-03-14,Settled
TXN116615,144.23,2025-06-10,Settled
TXN116616,561.38,2025-01-28,Settled
TXN116617,1185.28,2025-01-04,Settled
TXN116618,3584.63,2025-04-05,Settled
TXN116619,4475.2,2025-04-21,Settled
TXN116620,3777.41,2025-06-27,Settled
TXN116621,2648.49,2025-01-20,Settled
TXN116622,570.31,2025-03-31,Settled
TXN116623,3786.83,2025-03-19,Settled
TXN116624,572.92,2025-02-11,Settled
TXN116625,1771.06,2025-05-12,In Progress
TXN116626,1574.56,2025-01-17,Settled
TXN116627,1828.16,2025-06-28,Settled
TXN116629,3857.44,2025-05-12,Settled
TXN116630,900.03,2025-01-10,In Progress
TXN116631,4236.94,2025-01-28,Settled
TXN116632,4298.39,2025-03-15,Settled
TXN116633,2480.08,2025-02-04,Settled
TXN116634,575.44,2025-03-30,Settled
TXN116635,2898.27,2025-02-23,Settled
TXN116636,4113.61,2025-01-14,In Progress
TXN116637,1482.89,2025-01-04,Settled
TXN116638,4196.85,2025-03-30,Settled
TXN116639,3400.75,2025-02-04,Settled
TXN116640,4936.87,2025-02-08,Settled
TXN116641,4132.32,2025-04-29,Settled
TXN116642,1047.43,2025-04-09,Settled
TXN116643,2272.57,2025-01-29,Settled
TXN116644,562.37,2025-02-19,Settled
TXN116645,394.87,2025-05-19,Settled
TXN116646,3544.97,2025-04-02,Settled
TXN116647,4569.01,2025-04-27,Settled
TXN116648,4869.2,2025-02-06,Settled
TXN116649,1388.81,2025-04-16,Settled
TXN116650,1048.77,2025-04-09,Settled
TXN116651,2823.09,2025-06-03,Settled
TXN116652,1044.26,2025-02-23,Settled
TXN116653,1514.74,2025-01-27,Settled
TXN116654,4194.27,2025-04-15,Settled
TXN116655,4061.79,2025-03-20,Settled
TXN116656,4480.61,2025-01-20,Settled
TXN116657,2437.11,2025-03-15,In Progress
TXN116658,2842.22,2025-05-13,Settled
TXN116659,3864.42,2025-06-04,In Progress
TXN116660,1234.36,2025-01-26,In Progress
TXN116661,4124.31,2025-05-23,Settled
TXN116662,136.91,2025-01-25,Settled
TXN116663,3998.42,2025-01-18,Settled
TXN116664,3890.74,2025-05-31,Settled
TXN116665,1543.81,2025-04-25,Settled
TXN116666,3653.17,2025-02-15,Settled
TXN116667,1109.27,2025-04-28,Settled
TXN116668,2902.35,2025-01-31,Settled
TXN116669,3517.9,2025-03-06,Settled
TXN116670,3587.76,2025-01-27,Settled
TXN116671,4915.53,2025-05-23,Settled
TXN116672,950.93,2025-05-03,Settled
TXN116673,2429.95,2025-03-06,Settled
TXN116674,4406.52,2025-05-22,Settled
TXN116675,2829.49,2025-03-05,Settled
TXN116676,4388.13,2025-04-12,Settled
TXN116677,2198.59,2025-06-23,In Progress
TXN116678,3986.99,2025-01-02,Settled
TXN116679,4356.74,2025-02-05,Settled
TXN116680,4239.87,2025-02-10,Settled
TXN116681,4363.26,2025-05-28,Settled
TXN116682,1136.8,2025-05-03,Failed
TXN116683,2222.97,2025-05-27,Settled
TXN116684,914.13,2025-06-25,Settled
TXN116685,943.68,2025-01-11,Settled
TXN116686,2464.75,2025-03-03,Settled
TXN116687,4802.43,2025-04-28,Settled
TXN116688,2979.96,2025-04-23,Settled
TXN116689,4276.53,2025-03-06,Settled
TXN116691,478.55,2025-05-23,Settled
TXN116692,852.22,2025-01-02,Settled
TXN116693,1489.67,2025-03-07,Settled
TXN116694,3103.05,2025-02-28,Settled
TXN116695,355.56,2025-02-01,Settled
TXN116696,3943.94,2025-01-09,Settled
TXN116697,365.75,2025-05-26,Settled
TXN116698,834.24,2025-03-27,Settled
TXN116699,1939.45,2025-05-16,Settled
TXN116700,2810.71,2025-02-16,Settled
TXN116701,4413.45,2025-02-28,Settled
TXN116702,4820.46,2025-03-08,Settled
TXN116703,4428.98,2025-06-02,In Progress
TXN116704,579.87,2025-06-26,Settled
TXN116705,3174.59,2025-03-30,Settled
TXN116707,672.67,2025-04-28,Settled
TXN116708,2797.81,2025-02-16,Settled
TXN116709,1815.46,2025-05-13,In Progress
TXN116710,1761.65,2025-06-06,In Progress
TXN116711,517.5,2025-01-23,Settled
TXN116712,4895.32,2025-05-21,Settled
TXN116713,3643.5,2025-04-10,Settled
TXN116715,4591.5,2025-06-25,Settled
TXN116716,4743.03,2025-03-22,Settled
TXN116718,3313.61,2025-06-10,Settled
TXN116719,1913.06,2025-04-17,Settled
TXN116720,2200.02,2025-06-22,Settled
TXN116721,2302.31,2025-03-10,Settled
TXN116722,4746.38,2025-01-05,Settled
TXN116723,3812.67,2025-03-02,Settled
TXN116724,1495.47,2025-03-21,Settled
TXN116725,3141.97,2025-01-07,Settled
TXN116726,2989.81,2025-02-18,Settled
TXN116727,4070.03,2025-01-01,Settled
TXN116728,521.78,2025-06-03,Settled
TXN116729,3521.29,2025-01-14,Settled
TXN116730,1689.29,2025-06-18,Settled
TXN116731,691.68,2025-04-11,Settled
TXN116732,3672.28,2025-04-24,Settled
TXN116733,1691.65,2025-06-17,Settled
TXN116734,3664.11,2025-03-10,Settled
TXN116735,854.06,2025-02-16,Settled
TXN116736,4890.88,2025-02-06,Settled
TXN116737,4026.87,2025-05-29,Settled
TXN116738,1481.3,2025-02-03,Settled
TXN116739,3715.6,2025-04-07,Settled
TXN116740,722.21,2025-05-14,Settled
TXN116741,3284.52,2025-03-31,Settled
TXN116742,345.2,2025-06-10,Settled
TXN116744,4893.39,2025-05-21,Settled
TXN116745,648.56,2025-06-20,Settled
TXN116746,3007.25,2025-04-29,Settled
TXN116747,399.5,2025-02-03,Settled
TXN116748,3363.54,2025-01-21,In Progress
TXN116749,1429.38,2025-03-27,Settled
TXN116750,1584.38,2025-03-23,Settled
TXN116751,1722.12,2025-01-07,Settled
TXN116752,1065.53,2025-03-23,Settled
TXN116753,4711.2,2025-03-09,Settled
TXN116754,4533.87,2025-03-14,Failed
TXN116755,4356.58,2025-02-22,Settled
TXN116756,576.91,2025-04-21,Settled
TXN116757,1205.55,2025-04-14,Settled
TXN116758,3080.52,2025-03-04,Settled
TXN116759,4853.34,2025-02-01,Failed
TXN116760,3043.85,2025-06-03,Failed
TXN116761,1669.15,2025-02-21,In Progress
TXN116762,4096.15,2025-02-14,In Progress
TXN116763,720.38,2025-04-23,Settled
TXN116764,4414.62,2025-01-02,In Progress
TXN116765,4874.65,2025-06-11,Settled
TXN116766,4839.88,2025-04-16,Settled
TXN116767,781.1,2025-03-24,Settled
TXN116768,2770.56,2025-04-16,Settled
TXN116769,2945.35,2025-02-03,Settled
TXN116771,2756.55,2025-04-26,Settled
TXN116772,3250.36,2025-04-12,Settled
TXN116773,1678.36,2025-04-12,Settled
TXN116774,1612.62,2025-04-06,Settled
TXN116775,348.18,2025-01-24,Settled
TXN116776,4786.29,2025-01-25,Settled
TXN116777,4027.9,2025-04-23,Settled
TXN116778,3809.27,2025-03-30,Settled
TXN116779,157.81,2025-02-08,Settled
TXN116780,3140.33,2025-02-02,Settled
TXN116781,944.11,2025-01-27,Settled
TXN116782,3325.5,2025-04-24,Settled
TXN116783,3124.72,2025-01-27,Settled
TXN116784,4267.03,2025-04-26,Settled
TXN116785,1354.77,2025-02-28,Settled
TXN116786,185.94,2025-02-10,In Progress
TXN116787,4574.85,2025-01-10,Settled
TXN116788,4547.75,2025-04-11,Settled
TXN116789,2306.5,2025-02-18,In Progress
TXN116790,436.54,2025-06-14,Settled
TXN116791,2514.95,2025-04-28,Settled
TXN116792,2643.87,2025-03-21,Settled
TXN116793,4117.54,2025-04-26,Settled
TXN116794,3599.65,2025-06-14,Settled
TXN116795,400.48,2025-04-03,Settled
TXN116796,3541.42,2025-02-01,Settled
TXN116797,721.91,2025-04-19,Settled
TXN116798,492.89,2025-06-05,Settled
TXN116799,2023.11,2025-02-03,In Progress
TXN116800,432.95,2025-04-01,Settled
TXN116801,4154.88,2025-04-26,Settled
TXN116802,2342.49,2025-01-19,Settled
TXN116803,2955.67,2025-02-17,Settled
TXN116804,2905.48,2025-06-27,Settled
TXN116805,4891.64,2025-02-19,Settled
TXN116806,4583.12,2025-05-30,Settled
TXN116807,4253.18,2025-05-31,Settled
TXN116808,1947.18,2025-03-02,Settled
TXN116810,2979.74,2025-03-08,Settled
TXN116811,2229.56,2025-01-05,Settled
TXN116812,1166.36,2025-06-07,Settled
TXN116813,533.58,2025-05-17,In Progress
TXN116814,2208.66,2025-03-19,Settled
TXN116815,3271.8,2025-05-19,Settled
TXN116817,3880.91,2025-03-04,Settled
TXN116818,2359.45,2025-04-29,Settled
TXN116819,1642.12,2025-03-25,Settled
TXN116820,2716.57,2025-01-15,Settled
TXN116821,4876.28,2025-06-11,Settled
TXN116822,273.2,2025-01-27,Settled
TXN116823,2666.9,2025-06-12,Settled
TXN116824,1679.86,2025-01-20,Settled
TXN116825,571.48,2025-04-01,Settled
TXN116826,2201.62,2025-05-16,Settled
TXN116827,3223.76,2025-06-23,Settled
TXN116828,2664.42,2025-06-17,Settled
TXN116829,194.42,2025-05-16,In Progress
TXN116830,2916.63,2025-04-05,Settled
TXN116831,1198.41,2025-05-04,Settled
TXN116832,1740.31,2025-03-18,Settled
TXN116833,1595.41,2025-02-25,Settled
TXN116835,285.49,2025-05-30,Settled
TXN116836,1772.58,2025-03-29,Settled
TXN116837,2004.34,2025-04-06,Settled
TXN116838,3113.23,2025-02-09,In Progress
TXN116839,3955.38,2025-01-07,Settled
TXN116840,3651.94,2025-02-21,Settled
TXN116841,3775.48,2025-05-22,Settled
TXN116842,1002.32,2025-02-22,Settled
TXN116843,4563.1,2025-01-18,Settled
TXN116844,2100.04,2025-01-15,Settled
TXN116845,104.99,2025-01-27,Settled
TXN116846,3357.08,2025-04-11,Settled
TXN116847,3039.81,2025-06-28,Settled
TXN116848,673.49,2025-02-28,Settled
TXN116849,4801.34,2025-02-27,Settled
TXN116850,2829.74,2025-05-30,Settled
TXN116851,2372.86,2025-01-26,Settled
TXN116852,2020.7,2025-03-20,Settled
TXN116853,1088.76,2025-06-22,Settled
TXN116854,4766.42,2025-03-02,Settled
TXN116855,3525.69,2025-03-20,Settled
TXN116856,2859.64,2025-02-14,In Progress
TXN116857,3174.44,2025-05-02,Settled
TXN116858,4210.08,2025-06-03,Settled
TXN116859,3196.82,2025-01-16,Settled
TXN116860,617.22,2025-01-11,Settled
TXN116861,3501.61,2025-06-25,Settled
TXN116862,2846.1,2025-04-04,Settled
TXN116863,4833.4,2025-05-20,Settled
TXN116864,3681.91,2025-03-21,Settled
TXN116865,1752.81,2025-02-24,Settled
TXN116866,720.22,2025-05-19,Settled
TXN116867,2437.29,2025-05-11,Settled
TXN116868,3412.8,2025-04-11,Settled
TXN116869,927.51,2025-06-25,Settled
TXN116870,3264.75,2025-06-09,Settled
TXN116871,4122.99,2025-03-28,Settled
TXN116872,827.4,2025-05-04,Settled
TXN116873,3543.64,2025-05-25,Settled
TXN116875,89.35,2025-04-22,Settled
TXN116876,211.54,2025-02-11,Settled
TXN116877,3175.95,2025-01-12,Settled
TXN116878,4868.14,2025-02-04,Settled
TXN116879,3868.29,2025-04-25,Settled
TXN116880,1309.33,2025-01-30,Settled
TXN116881,404.86,2025-05-10,In Progress
TXN116882,3102.44,2025-04-08,Failed
TXN116883,65.98,2025-05-17,Settled
TXN116884,3973.3,2025-06-18,Settled
TXN116885,1253.45,2025-02-04,In Progress
TXN116886,1531.12,2025-03-27,Settled
TXN116887,1752.7,2025-06-07,Settled
TXN116888,3829.59,2025-06-05,Settled
TXN116889,1348.92,2025-05-12,Settled
TXN116890,1458.13,2025-02-14,Settled
TXN116891,2727.91,2025-04-16,Settled
TXN116892,2341.85,2025-02-18,Settled
TXN116893,4780.07,2025-04-08,In Progress
TXN116894,1353.81,2025-01-19,Settled
TXN116895,504.86,2025-04-07,In Progress
TXN116896,2727.86,2025-06-13,Settled
TXN116897,963.37,2025-01-19,Settled
TXN116898,2097.45,2025-05-30,Settled
TXN116899,976.63,2025-02-06,Failed
TXN116900,4410.8,2025-06-23,Settled
TXN116901,1670.88,2025-02-01,Settled
TXN116903,4745.59,2025-02-16,Settled
TXN116904,4705.73,2025-01-23,Settled
TXN116905,2647.77,2025-06-07,Settled
TXN116907,3296.89,2025-05-22,Settled
TXN116908,686.02,2025-04-01,Failed
TXN116909,4447.47,2025-05-31,Settled
TXN116910,2370.01,2025-03-06,Settled
TXN116911,805.84,2025-02-04,Settled
TXN116912,3967.54,2025-06-24,Settled
TXN116913,3140.79,2025-02-01,Settled
TXN116914,4416.5,2025-02-05,Settled
TXN116915,4145.25,2025-05-21,Settled
TXN116916,1634.55,2025-05-01,Settled
TXN116917,1318.76,2025-06-29,Settled
TXN116918,3682.45,2025-06-26,Settled
TXN116919,2887.9,2025-06-06,In Progress
TXN116920,395.88,2025-01-16,Settled
TXN116921,949.11,2025-01-20,Settled
TXN116922,799.2,2025-04-15,Settled
TXN116923,2969.49,2025-04-23,Settled
TXN116925,1078.12,2025-04-13,Settled
TXN116926,2749.61,2025-06-17,Settled
TXN116927,708.63,2025-02-09,Settled
TXN116928,1278.95,2025-06-14,Settled
TXN116929,4538.62,2025-05-01,Settled
TXN116930,3500.73,2025-01-27,Settled
TXN116932,4392.91,2025-03-25,Settled
TXN116933,1288.91,2025-03-28,Settled
TXN116934,2965.96,2025-04-08,Settled
TXN116935,1874.05,2025-01-20,Settled
TXN116936,3773.14,2025-05-15,Settled
TXN116937,1889.36,2025-05-15,Settled
TXN116938,1281.87,2025-04-14,Settled
TXN116939,3058.14,2025-01-16,Settled
TXN116940,3739.44,2025-06-04,Settled
TXN116941,2705.0,2025-04-03,Settled
TXN116942,3595.63,2025-05-11,Settled
TXN116943,2138.98,2025-04-17,Settled
TXN116944,3987.46,2025-04-23,Settled
TXN116945,2945.87,2025-01-21,Settled
TXN116946,1021.44,2025-02-27,Settled
TXN116947,4459.22,2025-02-02,Settled
TXN116948,4161.86,2025-06-07,Failed
TXN116949,4821.37,2025-03-22,Settled
TXN116950,2866.59,2025-05-04,Settled
TXN116951,3394.92,2025-01-20,In Progress
TXN116952,4324.72,2025-05-03,Settled
TXN116953,310.33,2025-04-30,Settled
TXN116954,4565.41,2025-05-27,Settled
TXN116955,1392.26,2025-04-12,Settled
TXN116956,332.37,2025-03-19,Settled
TXN116957,1226.15,2025-05-10,Settled
TXN116958,2952.48,2025-06-23,Settled
TXN116959,286.84,2025-03-06,Settled
TXN116960,53.79,2025-01-07,Settled
TXN116961,3214.85,2025-02-02,Settled
TXN116962,2294.27,2025-01-09,Settled
TXN116963,4229.43,2025-03-19,Settled
TXN116964,1324.86,2025-03-31,Settled
TXN116966,433.85,2025-05-29,Settled
TXN116967,2715.63,2025-02-25,Settled
TXN116968,1861.23,2025-06-07,Settled
TXN116969,1731.55,2025-04-13,Settled
TXN116970,2315.28,2025-04-27,In Progress
TXN116971,4255.95,2025-01-19,Settled
TXN116972,570.68,2025-06-12,Settled
TXN116973,2641.79,2025-01-29,In Progress
TXN116974,1022.35,2025-02-03,Settled
TXN116975,1101.34,2025-06-06,Settled
TXN116976,1320.84,2025-03-11,Settled
TXN116977,2324.04,2025-03-14,Settled
TXN116978,2497.28,2025-01-16,Failed
TXN116979,4363.98,2025-01-06,Settled
TXN116980,4465.96,2025-04-16,Settled
TXN116981,2953.99,2025-06-17,Settled
TXN116982,1442.95,2025-02-22,Settled
TXN116983,4101.26,2025-04-23,Settled
TXN116984,3974.77,2025-04-24,Settled
TXN116985,3999.87,2025-01-01,Settled
TXN116986,131.02,2025-04-23,Settled
TXN116987,3781.63,2025-01-06,Settled
TXN116988,4270.96,2025-02-23,Settled
TXN116989,3044.91,2025-06-12,Settled
TXN116990,3768.66,2025-01-17,In Progress
TXN116991,3892.04,2025-01-20,Settled
TXN116992,2557.59,2025-03-30,In Progress
TXN116993,4077.42,2025-05-02,Settled
TXN116994,3971.84,2025-05-27,Settled
TXN116995,4584.72,2025-05-21,In Progress
TXN116996,4610.8,2025-05-22,Settled
TXN116997,2672.09,2025-01-30,Settled
TXN116998,205.89,2025-03-16,Settled
TXN116999,144.58,2025-05-14,Settled
TXN117001,1719.94,2025-06-20,Settled
TXN117002,1918.79,2025-05-12,Settled
TXN117003,2376.04,2025-03-26,Settled
TXN117004,1365.71,2025-05-26,Settled
TXN117005,2972.55,2025-05-26,Settled
TXN117006,3933.87,2025-03-18,Settled
TXN117007,1323.84,2025-01-06,Settled
TXN117008,3728.15,2025-05-29,Settled
TXN117009,3376.49,2025-01-21,Settled
TXN117010,2651.64,2025-05-20,Settled
TXN117011,1660.94,2025-06-17,Settled
TXN117012,4370.23,2025-01-18,In Progress
TXN117013,2043.84,2025-03-20,Settled
TXN117014,1904.58,2025-03-28,Failed
TXN117015,3224.79,2025-06-02,Settled
TXN117016,4605.64,2025-01-20,Settled
TXN117017,2564.69,2025-03-20,Settled
TXN117018,3627.32,2025-04-20,Settled
TXN117019,2293.6200000000003,2025-01-03,Settled
TXN117020,1133.1,2025-02-12,Settled
TXN117021,663.56,2025-05-07,Failed
TXN117022,724.82,2025-02-18,Settled
TXN117023,155.56,2025-02-12,Settled
TXN117024,2786.87,2025-05-09,Settled
TXN117025,698.97,2025-01-13,Settled
TXN117026,4335.21,2025-04-29,Settled
TXN117027,4915.34,2025-05-24,Settled
TXN117028,2504.55,2025-02-19,Settled
TXN117029,2275.89,2025-02-27,Settled
TXN117030,1772.96,2025-03-27,Settled
TXN117031,3208.23,2025-03-02,Settled
TXN117032,3059.73,2025-01-08,Settled
TXN117033,1749.74,2025-01-16,Settled
TXN117034,1748.67,2025-04-06,Settled
TXN117035,3241.78,2025-05-24,Settled
TXN117036,2795.0,2025-02-06,Settled
TXN117037,3606.85,2025-02-22,Settled
TXN117038,4709.89,2025-03-30,Settled
TXN117039,3908.98,2025-02-27,Settled
TXN117040,1556.51,2025-03-28,Settled
TXN117041,3807.66,2025-03-24,Settled
TXN117042,2277.62,2025-06-02,Settled
TXN117043,3899.4,2025-01-01,Settled
TXN117044,4438.53,2025-02-01,Settled
TXN117045,1287.2,2025-02-14,Settled
TXN117046,1231.29,2025-04-28,Settled
TXN117047,2191.49,2025-02-19,Settled
TXN117048,305.09,2025-03-22,Settled
TXN117050,3761.02,2025-05-21,Settled
TXN117051,1759.88,2025-06-01,Settled
TXN117052,2353.16,2025-04-26,Settled
TXN117053,2972.27,2025-01-30,Settled
TXN117054,414.31,2025-02-12,Settled
TXN117055,3570.92,2025-03-03,Settled
TXN117056,2657.17,2025-02-24,Settled
TXN117057,3140.1,2025-01-21,Settled
TXN117058,3625.15,2025-06-21,Settled
TXN117059,3394.02,2025-01-23,Settled
TXN117060,521.84,2025-03-29,Settled
TXN117061,3923.83,2025-05-22,Settled
TXN117062,3069.73,2025-02-02,Settled
TXN117063,3588.66,2025-04-23,Settled
TXN117065,1146.06,2025-03-22,Settled
TXN117066,4139.16,2025-04-20,Settled
TXN117067,1982.43,2025-01-03,Settled
TXN117068,2897.97,2025-04-02,Settled
TXN117069,2780.4,2025-05-16,Settled
TXN117070,2946.58,2025-04-19,Settled
TXN117071,394.06,2025-02-19,Settled
TXN117072,1547.24,2025-03-12,Settled
TXN117073,379.08,2025-02-28,Settled
